stage,name,status,seconds,class_name
dimension,morphosyntax-morphology-verbs-indicative-simple-conditional,ok,9.313225746154785e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-simple-imperative,ok,9.5367431640625e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-simple,ok,0.0005284622311592102,CompositeDimension
dimension,morphosyntax-morphology-verbs-subjunctive-simple-present,ok,2.1532177925109863e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-simple-past,ok,9.424984455108643e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-simple-future,ok,1.0319054126739502e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-simple-past-other,ok,9.015202522277832e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-simple,ok,0.0004355907440185547,CompositeDimension
dimension,morphosyntax-morphology-verbs-indicative-compound-present-perfect,ok,1.952052116394043e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-compound-pluperfect,ok,1.0356307029724121e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-compound-past-perfect-tense,ok,8.903443813323975e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-compound-future-perfect,ok,8.307397365570068e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-compound-conditional-perfect,ok,9.201467037200928e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-compound-past-perfect,ok,8.717179298400879e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-indicative-compound,ok,0.000570196658372879,CompositeDimension
dimension,morphosyntax-morphology-verbs-subjunctive-compound-pluperfect,ok,2.0042061805725098e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-compound-future-perfect,ok,9.57399606704712e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-compound-plusperfect-2,ok,9.126961231231689e-07,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-compound-past-perfect,ok,2.816319465637207e-06,VerbPerDictionary
dimension,morphosyntax-morphology-verbs-subjunctive-compound,ok,0.00044756755232810974,CompositeDimension
dimension,morphosyntax-morphology-verbs,ok,0.5136948488652706,
dimension,morphosyntax-morphology,ok,1.1134798377752304,
dimension,morphosyntax,ok,1.14983668923378,
dimension,errors-orthographics-sentences-starting-in-lowercase,ok,2.7455389499664307e-06,ErrorCapitalizationStartingWithLowerCaseDimension
dimension,errors-orthographics-misspelled-words,ok,1.2218952178955078e-06,ErrorMispellingDimension
dimension,errors-orthographics-misspelled-accents-words,ok,9.760260581970215e-07,ErrorMispellingAccentsDimension
dimension,errors-orthographics,ok,0.0004119984805583954,CompositeDimension
dimension,errors-sentences-starting-with-numbers,ok,2.037733793258667e-06,ErrorStyleSentencesStartingWithNumbers
dimension,errors-sentences-starting-with-the-same-word,ok,1.1548399925231934e-06,ErrorStyleSentencesStartingWithTheSameWord
dimension,errors-stylistics,ok,0.0003169029951095581,CompositeDimension
dimension,errors-performance-duplicated-words,ok,1.9744038581848145e-06,ErrorMiscTwoOrMoreEqualWordsDimension
dimension,errors-performance-dot-after-exclamation-or-interrogation,ok,0.0003993399441242218,PatternDimension
dimension,errors-performance-two-or-more-consecutive-commas,ok,0.0002339668571949005,PatternDimension
dimension,errors-performance-two-or-more-consecutive-periods,ok,0.00022573396563529968,PatternDimension
dimension,errors-performance-common-errors,ok,0.005150418728590012,WordPerDictionary
dimension,errors-performance-redundant-expressions,ok,0.011772394180297852,WordPerDictionary
dimension,errors-performance,ok,0.018375180661678314,CompositeDimension
dimension,errors,ok,0.01970602199435234,
dimension,semantics-onomatopoeia,ok,0.011411238461732864,WordPerDictionary
dimension,semantics-euphemisms,ok,0.01761702075600624,WordPerDictionary
dimension,semantics-dysfemisms,ok,0.00264817476272583,WordPerDictionary
dimension,semantics-synecdocs,ok,0.0014867372810840607,WordPerDictionary
dimension,semantics,ok,0.03380288928747177,
dimension,pragmatics-figurative-language-hyperboles,ok,0.009066730737686157,WordPerDictionary
dimension,pragmatics-figurative-language-idiomatics-expressions,ok,0.026582084596157074,WordPerDictionary
dimension,pragmatics-figurative-language-rhetorical-questions,ok,0.0050092339515686035,WordPerDictionary
dimension,pragmatics-figurative-language-verbal-irony,ok,0.011643290519714355,WordPerDictionary
dimension,pragmatics-figurative-language-understatements,ok,0.002834104001522064,WordPerDictionary
dimension,pragmatics-figurative-language-metaphors,ok,0.009161479771137238,WordPerDictionary
dimension,pragmatics-figurative-language-similes,ok,0.0017771758139133453,WordPerDictionary
dimension,pragmatics-figurative-language,ok,0.06695054844021797,
dimension,pragmatics-discourse-markers-structuring-commenters,ok,0.0009785294532775879,WordPerDictionary
dimension,pragmatics-discourse-markers-structuring-order,ok,0.005452286452054977,WordPerDictionary
dimension,pragmatics-discourse-markers-structuring,ok,0.006753705441951752,CompositeDimension
dimension,pragmatics-discourse-markers-connectors-additive,ok,0.002002473920583725,WordPerDictionary
dimension,pragmatics-discourse-markers-connectors-consecutive,ok,0.00166219100356102,WordPerDictionary
dimension,pragmatics-discourse-markers-connectors-counter-augmentative,ok,0.0016653649508953094,WordPerDictionary
dimension,pragmatics-discourse-markers-connectors,ok,0.005715522915124893,CompositeDimension
dimension,pragmatics-discourse-markers-reformers-explanatory,ok,0.0017490945756435394,WordPerDictionary
dimension,pragmatics-discourse-markers-reformers-corrective,ok,0.00084676593542099,WordPerDictionary
dimension,pragmatics-discourse-markers-reformers-distance,ok,0.001124110072851181,WordPerDictionary
dimension,pragmatics-discourse-markers-reformers-recapitulative,ok,0.0020654313266277313,WordPerDictionary
dimension,pragmatics-discourse-markers-reformers,ok,0.006340183317661285,CompositeDimension
dimension,pragmatics-discourse-markers-argumentative-reinforcement,ok,0.00061812624335289,WordPerDictionary
dimension,pragmatics-discourse-markers-argumentative-concretion,ok,0.0009914115071296692,WordPerDictionary
dimension,pragmatics-discourse-markers-argumentative,ok,0.0019229911267757416,CompositeDimension
dimension,pragmatics-discourse-markers-conversational-bookmarks,ok,0.004445604979991913,WordPerDictionary
dimension,pragmatics-discourse-markers,ok,0.026016656309366226,
dimension,pragmatics-courtesy-forms-greetings,ok,0.0045355744659900665,WordPerDictionary
dimension,pragmatics-courtesy-forms-farewell,ok,0.0014566630125045776,WordPerDictionary
dimension,pragmatics-courtesy-forms-requirements,ok,0.001620359718799591,WordPerDictionary
dimension,pragmatics-courtesy-forms-general,ok,0.0019856132566928864,WordPerDictionary
dimension,pragmatics-courtesy-forms-condolences,ok,0.0015925243496894836,WordPerDictionary
dimension,pragmatics-courtesy-forms,ok,0.01168934628367424,CompositeDimension
dimension,pragmatics,ok,0.10530528426170349,
dimension,stylometry-corpus-length,ok,0.00023714080452919006,LengthDimension
dimension,stylometry-corpus-TTR,ok,2.5853514671325684e-06,RTIEDimension
dimension,stylometry-corpus-TTR-standard,ok,1.0728836059570312e-06,RTIEDimension
dimension,stylometry-corpus-TTR-deviation,ok,1.0654330253601074e-06,RTIEDeviationDimension
dimension,stylometry-corpus-words-count,ok,0.0001793205738067627,WordCountDimension
dimension,stylometry-corpus-syllabes-count,ok,0.0003816336393356323,SyllableCountDimension
dimension,stylometry-corpus-syllabes-per-word,ok,3.121793270111084e-06,SyllablePerWordDimension
dimension,stylometry-corpus-words-per-sentence,ok,1.166015863418579e-06,WordPerSentenceDimension
dimension,stylometry-corpus-uppercase,ok,9.797513484954834e-07,WordCase
dimension,stylometry-corpus-titlecase,ok,8.977949619293213e-07,WordCase
dimension,stylometry-corpus-readability,ok,9.611248970031738e-07,ReadbilityDimension
dimension,stylometry-corpus-inflesz,ok,9.126961231231689e-07,PerspicuityDimension
dimension,stylometry-corpus-writing-style,ok,0.0005562230944633484,
dimension,stylometry-corpus-expressions-quoted,ok,0.00038717687129974365,PatternDimension
dimension,stylometry-corpus-expressions-within-parenthesis,ok,0.0003041960299015045,PatternDimension
dimension,stylometry-corpus-expressions-within-asterisks,ok,0.00029414892196655273,PatternDimension
dimension,stylometry-corpus-words-length-avg,ok,2.298504114151001e-06,WordAverageLengthDimension
dimension,stylometry-corpus-words-longer-6tr,ok,1.173466444015503e-06,WordLengthDimension
dimension,stylometry-corpus-words-with-1ltr,ok,9.424984455108643e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-2ltr,ok,9.164214134216309e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-3ltr,ok,8.381903171539307e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-4ltr,ok,8.866190910339355e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-5ltr,ok,8.605420589447021e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-6ltr,ok,1.0207295417785645e-06,WordLengthDimension
dimension,stylometry-corpus-words-with-7ltr,ok,8.344650268554688e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-8ltr,ok,8.605420589447021e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-9ltr,ok,9.126961231231689e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-10ltr,ok,8.940696716308594e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-11ltr,ok,9.350478649139404e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-12ltr,ok,9.052455425262451e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-13ltr,ok,8.754432201385498e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-14ltr,ok,8.866190910339355e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-15ltr,ok,9.238719940185547e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-16ltr,ok,9.57399606704712e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-17ltr,ok,9.313225746154785e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-18ltr,ok,8.344650268554688e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-19ltr,ok,8.67992639541626e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-20ltr,ok,8.642673492431641e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-21ltr,ok,8.530914783477783e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-22ltr,ok,8.754432201385498e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-23ltr,ok,8.940696716308594e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-24ltr,ok,8.605420589447021e-07,WordLengthDimension
dimension,stylometry-corpus-words-with-25ltr,ok,8.307397365570068e-07,WordLengthDimension
dimension,stylometry-corpus,ok,0.005778919905424118,
dimension,stylometry-sentences-count,ok,0.0006321556866168976,SentenceCountDimension
dimension,stylometry-sentences-exclamative-percentage,ok,0.000813458114862442,PatternDimension
dimension,stylometry-sentences-exclamative-percentage-emphasis,ok,0.0008174479007720947,PatternDimension
dimension,stylometry-sentences-interrogative-percentage,ok,0.000792335718870163,PatternDimension
dimension,stylometry-sentences-interrogative-percentage-emphasis,ok,0.0007782727479934692,PatternDimension
dimension,stylometry-sentences-quotes-percentage,ok,0.0008517764508724213,PatternDimension
dimension,stylometry-sentences-pasive-percentage,ok,2.8386712074279785e-06,SentencePerDictionary
dimension,stylometry-sentences-conversations,ok,0.0007342733442783356,PatternDimension
dimension,stylometry-sentences,ok,0.006428208202123642,
dimension,stylometry-punctuation-symbols-prime,ok,2.305954694747925e-06,CharacterCountDimension
dimension,stylometry-punctuation-symbols-currencies,ok,9.387731552124023e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-apostrophe,ok,9.723007678985596e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-brackets-open,ok,8.270144462585449e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-curly-brackets-close,ok,8.642673492431641e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-quotation-open,ok,8.828938007354736e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-quotation-close,ok,8.866190910339355e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-colons,ok,9.499490261077881e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-semicolons,ok,8.754432201385498e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-dashes,ok,8.754432201385498e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-low-dashes,ok,8.456408977508545e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-fullstop,ok,8.717179298400879e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-commas,ok,8.67992639541626e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-open-question,ok,9.909272193908691e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-open-exclamation,ok,9.909272193908691e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-space,ok,8.456408977508545e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-interdot,ok,8.568167686462402e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-percentages,ok,8.344650268554688e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-ampersand,ok,9.5367431640625e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-at-sign,ok,8.717179298400879e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-backslash,ok,8.67992639541626e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-pipe,ok,8.568167686462402e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-bullet,ok,8.530914783477783e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-caret,ok,8.419156074523926e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-degree,ok,8.67992639541626e-07,CharacterCountDimension
dimension,stylometry-punctuation-symbols-ditto-mark,ok,8.083879947662354e-07,CharacterCountDimension
